ConfigurationTriggerTime,configurationId,Crawled_Date,Ecommerce,Pincode,City,Country_Of_Origin,Navision_Code,SKU_Name,Brand_Name,Product_Name,MRP,Discount_Percentage,Discount_Amount,Price,Speciality,Rating_Count,Avg_Rating,Review_Count,Stock,Seller,Coupon,Offer,Weight,Unit_Of_Weight,Delivery,Recommend_Percentage,Key_Features,Super_Offer,Super_Saver,Available_Product_Count,Max_Allowed_Quantity,Other_Id,Other_Quantity,Service_Status
,,12/29/2025 05:01:08,Flipkart,500072,,,,Pasta Pizza Red Sauce 315gm,Dr.Oetker,FUNFOODS by Dr. Oetker Pasta & Pizza Red Sauce Preservative Free Sauce,99,5,,94,,260,4.3,18,Out of Stock,SuperComNet,,,315,Gram,,,,,,,,,,serviced
,,12/29/2025 05:01:26,Flipkart,500089,,,,Veg Original 250gm,Dr.Oetker,FUNFOODS by Dr. Oetker Veg Mayonnaise Original,,,,,,1311,4.3,123,Out of Stock,,,,250,Gram,,,,,,,,,,serviced
,,12/29/2025 05:01:44,Flipkart,500089,,,,Peanut Butter Crunchy 750gm,Dr.Oetker,FUNFOODS by Dr. Oetker Peanut Butter Crunchy,199,25,,148,,690,4.3,60,Out of Stock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 05:01:58,Flipkart,500089,,,,Pasta Pizza Red Sauce 315gm,Dr.Oetker,FUNFOODS by Dr. Oetker Pasta & Pizza Red Sauce Preservative Free Sauce,99,5,,94,,260,4.3,18,Out of Stock,SuperComNet,,,315,Gram,,,,,,,,,,serviced
,,12/29/2025 05:02:14,Flipkart,560075,,,,Peanut Butter Crunchy 750gm,Dr.Oetker,FUNFOODS by Dr. Oetker Peanut Butter Crunchy,,,,,,690,4.3,60,Out of Stock,,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 05:02:29,Flipkart,560093,,,,Original Premium Veg Mayo 800gm,Wingreens,WINGREENS Premium Veg Mayo,,,,,,450,4.1,52,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/29/2025 05:02:44,Flipkart,500100,,,,Eggless Veg Mayonnaise 875gm,Veeba,VEEBA Chef'S Special Veg Mayonnaise Eggless,215,31,,147,,1515,4.3,139,Out of Stock,SuperComNet,,,800,Gram,,,,,,,,,,serviced
,,12/29/2025 05:02:59,Flipkart,500100,,,,Pasta Pizza Red Sauce 800gm,Dr.Oetker,FUNFOODS by Dr. Oetker Pasta & Pizza Sauce,,,,,,0,,0,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/29/2025 05:03:16,Flipkart,560093,,,,Real Mayo 800gm,Hellmann's,Hellmann's Veg Mayonnaise,210,18,,172,,290,4.5,62,Instock,SuperComNet,,,775,Gram,,,,,,,,,,serviced
,,12/29/2025 05:03:34,Flipkart,500089,,,,Pizza Topping 315gm,Dr.Oetker,FUNFOODS by Dr. Oetker Pizza Topping All-in-One Preservative Free Ketchup,99,13,,86,,100,4.3,2,Out of Stock,SuperComNet,,,315,Gram,,,,,,,,,,serviced
,,12/29/2025 05:03:50,Flipkart,560093,,,,Eggless Mayo 850gm,Del monte,Del Monte Eggless Mayo,,,,,,607,4.1,52,Out of Stock,,,,850,Gram,,,,,,,,,,serviced
,,12/29/2025 05:04:04,Flipkart,560093,,,,Eggless Veg Mayonnaise 700gm,Veeba,VEEBA EGGLESS Mayonnaise Chef's Special (700G) Sauce,,,,,,0,,0,Out of Stock,,,,700,Gram,,,,,,,,,,serviced
,,12/29/2025 05:04:19,Flipkart,560103,,,,Veg Mayo Delite 750gm,Dr.Oetker,Dr Oetker Fun Foods Veg Mayonnaise De'lite,189,25,,140,,173,4.3,22,Out of Stock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 05:04:34,Flipkart,560103,,,,Veg Mayo Original 800gm,Dr.Oetker,FUNFOODS by Dr. Oetker Veg Mayonnaise Original,199,27,,145,,1311,4.3,123,Out of Stock,SuperComNet,,,800,Gram,,,,,,,,,,serviced
,,12/29/2025 05:04:49,Flipkart,560103,,,,Veg Original 250gm,Dr.Oetker,FUNFOODS by Dr. Oetker Veg Mayonnaise Original,99,13,,86,,1311,4.3,123,Out of Stock,SuperComNet,,,250,Gram,,,,,,,,,,serviced
,,12/29/2025 05:05:05,Flipkart,560093,,,,Chef Special Veg mayonnaise Smart 750gm,Veeba,VEEBA Veg Mayonnaise Smart Chef'S Special,218,40,,130,,290,4.2,23,Out of Stock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 05:05:23,Flipkart,600012,,,,Veg Mayo Delite 750gm,Dr.Oetker,Dr Oetker Fun Foods Veg Mayonnaise De'lite,177,31,,122,,173,4.3,22,Instock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 05:05:40,Flipkart,560103,,,,Original Premium Veg Mayo 800gm,Wingreens,WINGREENS Premium Veg Mayo,,,,,,450,4.1,52,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/29/2025 05:05:55,Flipkart,560103,,,,Chef Special Veg mayonnaise Smart 750gm,Veeba,VEEBA Veg Mayonnaise Smart Chef'S Special,218,40,,130,,290,4.2,23,Out of Stock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 05:06:11,Flipkart,600012,,,,Veg Mayo Original 800gm,Dr.Oetker,FUNFOODS by Dr. Oetker Veg Mayonnaise Original,187,25,,139,,1311,4.3,123,Instock,SuperComNet,,,800,Gram,,,,,,,,,,serviced
,,12/29/2025 05:06:26,Flipkart,600012,,,,Pasta Pizza Red Sauce 315gm,Dr.Oetker,FUNFOODS by Dr. Oetker Pasta & Pizza Red Sauce Preservative Free Sauce,93,11,,82,,260,4.3,18,Instock,SuperComNet,,,315,Gram,,,,,,,,,,serviced
